Date,Motilal_Oswal_Flexi_Cap_Fund_Direct_Growth_NAV,Union_Flexi_Cap_Fund_Direct_Growth_NAV,Polycab,Trent,Kalyan Jewellers India,JIO Financial Services,Coforge,Persistent Systems,Mahindra & Mahindra,Zomato,AIRTELPP,Cholamandalam Invest,Tube Investments of India,Bharti Airtel,Larsen & Toubro,ICICI Bank,BSE,Max Healthcare Institute,Tata Elxsi,Electrosteel Castings
2024-10-29,60.48,49.51,6398,7410.3,672.25,326.2,7753.75,5670.5,2746.9,252.25,1229.1,1292.4,4563.3,1637.1,3380.9,1331.85,4284.05,994.5,7038.95,174.38
2024-10-28,60.19,49.22,6369.25,7307.85,669.45,316.65,7705.35,5666.5,2781,253.95,1253.95,1280.35,4651.4,1663.35,3340.8,1292.85,4165.2,968,7060,169.92
2024-10-25,60.27,49.75,6455.4,7361.45,672.15,311.2,7739.85,5670.9,2720.85,253.8,1255.95,1372.2,4627.75,1666,3326.4,1255.45,4062.75,938,6990.65,170.54
2024-10-24,61.07,49.97,6502.35,7488,695.7,316.1,7699.05,5691.2,2826.35,254.3,1267.4,1386.15,4716.6,1678.45,3442.65,1252.75,4324.95,906.15,6966.4,167.82
2024-10-23,61.27,49.87,6661.7,7511.3,694.35,314.7,7557.8,5718.75,2793.5,264.05,1275.75,1406.7,4634.95,1685.8,3455.4,1251.6,4273.2,914.2,7217.15,169.64
2024-10-22,59.93,50.79,6651.45,7497.35,676.55,314.05,6800.25,5158.2,2887.2,256.35,1277.75,1411.2,4486.35,1692.25,3511.9,1267.5,4090.25,923.2,7126.5,163.15
2024-10-21,61.23,51.25,6849.75,7606.55,704.15,327.2,6825.25,5247.65,2998.2,265.7,1279.75,1438.7,4387.45,1692.55,3585.6,1259.05,4334.4,951.45,7409.2,184.27
2024-10-18,62.33,51.25,7120.4,7768.05,718.75,330.35,7210.4,5506.15,2964.25,257.45,1300.15,1460.3,4488.75,1707.85,3577.8,1264.5,4274.8,937.4,7328.7,190.86
2024-10-17,62.5,51.79,7120.55,7719.65,727.8,329.15,7257.25,5536,2964.6,270.55,1294.65,1456.55,4461.35,1701.15,3570.3,1231.25,4257.55,937.25,7365.1,194.45
2024-10-16,63.3,51.94,7181.5,7805.8,751,333.65,7204.25,5543.85,3068,274.25,1319.15,1485.2,4510.8,1733.95,3532.6,1243.15,4521.85,964.2,7400.5,199.57
2024-10-15,64.18,51.75,7489.3,8124.25,750.5,336.75,7469.95,5630.9,3155.8,279.55,1310.2,1503.05,4326.95,1717.25,3551.9,1255.5,4752.25,969,7469.1,197.75
2024-10-14,64.09,51.53,7483.4,8191.85,751.1,340.05,7432.1,5616.7,3154.9,280.05,1285.45,1512.9,4228.65,1695.6,3555.05,1231.75,4809.5,947.25,7573.5,202.36
2024-10-11,63.48,51.52,7446.85,8234.95,720.9,341.5,7380.6,5469.55,3134.35,277.55,1276.6,1501.05,4225.65,1687.4,3482.55,1223,4496.45,939.8,7675.15,202.3
2024-10-10,63.05,51.74,7452.85,8028.85,718.55,343.8,7281.5,5241.1,3194.3,275.35,1273.05,1517.1,4126.25,1678.1,3460.35,1243.5,4216.15,952.35,7759.3,198.62
2024-10-09,63.45,51.34,7396.65,8220.85,721.35,343,7377.35,5334.1,3153,279.95,1271.35,1561.55,4183.85,1678.1,3487.1,1244.15,4181.05,962.3,7614.3,200.56
2024-10-08,62.89,50.54,7262.75,8041.95,710.45,345.6,7321.95,5308.65,3165.85,278.7,1257.1,1530.95,4055.75,1657.45,3532.4,1236.6,4242.65,955.85,7550.1,197.07
2024-10-07,61.7,51.29,7076.9,7449.5,701.25,336.35,7208.05,5230.15,3060.2,266.1,1256.85,1478.45,4022.6,1662.05,3468.35,1233.9,3826.45,916.4,7430.65,189.93
2024-10-04,61.92,51.68,7184.95,7353.3,712.7,338.8,7125.55,5141.3,3017.45,275.3,1239.55,1497.4,4078.4,1640.9,3493.95,1239.75,4108.15,926.35,7576.1,199.32
2024-10-03,62.65,52.64,7332.2,7487.9,731.1,345.6,7060.15,5250.25,3129.85,269,1271.15,1516.25,4188.8,1673.45,3497.65,1256.35,3953.6,942.15,7589.9,205.55
2024-10-01,63.75,52.45,7326.55,7612.7,750.05,351,7126.45,5487.75,3165.5,274.15,1298.65,1581.85,4340.6,1698.7,3653.5,1274.4,3858.9,970.2,7765.25,212.77
2024-09-30,63.26,52.88,6955.2,7574.65,730.45,350.6,7016.45,5450.4,3094.9,273.3,1307.4,1608,4336.05,1709.55,3675.55,1273,3684.65,985.75,7724.45,211.46
2024-09-27,63.42,52.92,7054.8,7833.7,706.75,359.15,6935.35,5437,3183.65,278.15,1334.5,1609,4146.95,1734.6,3705.65,1306.6,3645.95,994.75,7811.4,215.64
2024-09-26,63.38,52.91,6747.4,7845.4,716.25,349.85,6874.25,5426.45,3181.1,283.9,1362.7,1641.75,4116.55,1771.1,3762.15,1329.05,3759.05,997.35,7834.3,212.62
2024-09-25,63.45,53.01,6685.95,7614.9,757.45,352.8,6906.8,5323.1,3091.05,285.4,1349.4,1618.3,4146.25,1760.4,3793.85,1323.85,3837.85,989.85,7829.1,214.84
2024-09-24,63.79,52.98,6657.75,7621.35,772.2,352.45,6998,5389,3074.3,291.7,1349.65,1614.3,4242.1,1756.65,3791.6,1318.6,3980.15,1030.4,7920.25,216.1
2024-09-23,63.7,52.62,6609.05,7623.45,768.2,354.25,6885.3,5329.5,3049.8,297,1337.1,1633.85,4283.25,1750.45,3787.7,1321.9,3932.35,1054.2,7833,217.76
2024-09-20,63.01,51.92,6559.35,7465.15,730.7,353.9,6945.35,5355.05,2950.85,290.5,1304.05,1604.3,4291.95,1711.75,3793.9,1338.45,3984.95,1067.95,7859.4,220.1
2024-09-19,61.7,51.99,6475.85,7326.15,708,346.65,6915.6,5283.55,2797.5,278.85,1268,1596.3,3979.4,1664.85,3683.7,1292,3711.2,984.85,7523.15,212.06
2024-09-18,61.66,52.15,6667.2,7336,697,346.9,6860.75,5179.7,2808.2,275.85,1248.2,1590.15,4023,1654.9,3730.45,1288.35,3896.15,962.95,7639.5,218.65
2024-09-17,62.22,52.04,6691.4,7403.45,714.4,351.65,6998.55,5355.95,2787.65,270.75,1253.15,1573.95,4135.65,1661.75,3695.2,1268.1,3333.7,964.7,7707.6,215.91
2024-09-16,61.86,52.01,6724.45,7318.8,699.6,348.8,6989.3,5301,2757.4,277.7,1230.7,1564.75,4047.1,1635.45,3662.25,1262.85,3431.8,931,7688.75,225.14
2024-09-13,62.06,51.88,6752.85,7233.15,716.55,351.9,7013.75,5359.9,2739.1,272.9,1227.25,1574.5,4097.85,1634.45,3613,1250.35,2902.7,908,7714.9,230.91
2024-09-12,61.74,51.08,6848.2,7210.5,689.5,349.8,6876.5,5306.7,2740.9,283.9,1235.15,1575.55,3945.05,1646.75,3622,1252.15,2869,913.8,7788.4,230.55
2024-09-11,60.59,51.28,6811,7148.85,656.6,344.3,6841.1,5290.05,2654.25,271.75,1174.9,1521.45,3919.65,1577.8,3536.95,1236.35,2881.9,877,7717.1,213.88
2024-09-10,60.44,50.96,6687.4,7137.95,640.25,351.5,6807,5274.2,2690,267.7,1169.95,1507.6,3921.7,1577.85,3596.15,1237.3,2850.7,878.75,7850.7,220.63
2024-09-09,59.82,50.91,6664,7136.65,642.5,341.7,6490.75,5168.75,2708.85,263.2,1137.7,1538.25,3896.85,1542.65,3578.3,1235,2834.8,882.4,7839.05,221.56
2024-09-06,59.64,51.47,6620.7,7103.55,648.65,336.85,6624.65,5189.95,2698.1,259.95,1134.7,1511.35,3912.4,1539.25,3574.75,1208.15,2824.25,898.55,7589.45,209.87
2024-09-05,60.19,51.34,6648.8,7167.65,647.85,345.35,6551.25,5264.65,2723.1,254.85,1147.75,1533.6,4072.55,1547.2,3624.15,1235.95,2890.6,885.5,7727.05,217.72
2024-09-04,60.03,51.51,6717.05,7139.9,655.55,347.2,6331.1,5249.75,2749.6,242.85,1163.35,1487.3,4121.55,1561.9,3650.8,1236.35,2760.35,881.15,7748.65,215.39
2024-09-03,60.16,51.38,6767.15,7042.8,650.35,350.2,6407.6,5290.65,2784.85,247.7,1160.85,1500,4085.55,1560.6,3690.15,1247.7,2731.95,871.8,7867.35,221.01
2024-09-02,59.83,51.49,6718,7148.2,639.95,344.9,6340.6,5206.8,2777,244.45,1172.45,1486.3,4100.2,1571.35,3683.1,1229.95,2765.1,881.95,7795.9,215.1
2024-08-30,59.35,51.2,6813.4,7158.75,615.2,321.7,6344.05,5170.85,2805.4,250.53,1193.25,1455.6,4030.8,1589.05,3704.65,1229.2,2832.65,862.45,8000.7,214.2
2024-08-29,59.09,51.37,6743.5,7170.65,610.8,325.65,6282.25,5077.95,2757.6,252.34,1164.6,1455.6,4004.55,1565.9,3683.45,1221.9,2811.75,866.55,7922.45,211.84
2024-08-28,59.2,51.27,6788.25,7242.1,611,322.25,6255.45,4997.95,2798,253.04,1155.5,1450.7,4154.2,1556.35,3689.05,1223.85,2780.65,865.8,8227.5,216.96
2024-08-27,58.73,51.03,6769.55,6869.9,613.85,323.6,6080.9,4909.55,2780.8,256.05,1124,1443.8,4158.65,1522.75,3702.7,1226.35,2700.25,854.3,8971.4,223.63
2024-08-26,58.6,50.71,6766.5,6925.6,616.8,323.25,6026.15,4993.4,2793.1,259.39,1115.1,1395.05,4120.1,1513.55,3641.9,1213.3,2727.65,860.85,7683.05,217.31
2024-08-23,58.18,50.71,6754.15,6948.75,588.65,327.15,6022.25,4882.5,2759,262.65,1106,1348.8,4064.4,1506.75,3598.55,1203.5,2741.65,852.95,7088.15,217.92
2024-08-22,58.32,50.52,6832,6989.8,597.45,329.6,6084.2,4959.75,2732.95,257.96,1088.4,1365.65,4137.8,1486.35,3606.5,1191.1,2726.85,868.35,6963.7,220.37
2024-08-21,57.55,50.39,6787.7,6783.2,548.15,331.1,6090.35,4912.6,2769.4,260.03,1067,1400.4,4050.8,1463.45,3596.05,1174.85,2689.9,867.5,6926.5,211.16
2024-08-20,57.59,50.16,6786,6793.9,541.25,334.15,6115.25,4935.15,2771.3,263.12,1060,1387.85,4113.55,1449.15,3572.7,1179.45,2703,877.55,6929.35,205.54
2024-08-19,57.21,50.03,6616.9,6689.9,549.15,331.45,6059.65,4874.5,2765.15,262.17,1077.5,1349.7,3983.8,1469.65,3555.05,1175.9,2676.2,874.55,6927.5,204.13
2024-08-16,57.43,49.27,6674.35,6502.4,572.55,328.15,6077,4857.15,2840.45,264.43,1087.35,1369.15,4011.25,1483.55,3568.35,1187.25,2645.95,885.15,6799.65,200.98
2024-08-14,56.48,49.27,6413.35,6438.35,568.7,320.2,5870.3,4764.1,2745.25,260.14,1076.55,1344,3923.55,1471.7,3545.2,1161.65,2559.7,870,6827.75,200.15
2024-08-13,56.27,49.88,6413.8,6381.7,557.3,323.3,5847.75,4712.55,2718.05,257.08,1070.85,1314.9,3973.95,1459.7,3551.8,1168.35,2592.05,868.3,6791,201.42
2024-08-12,56.69,49.99,6585.15,6382.35,550.8,329.15,5874.55,4675.9,2717.65,263.43,1072.1,1348.75,3918.2,1458.6,3571.95,1172.8,2571.65,870.65,6834.4,210.43
2024-08-09,56.73,49.37,6650.7,6275.35,538.6,325.6,5878.4,4699.05,2749.15,267.09,1070.4,1348.65,4007.15,1464.1,3592.05,1171.6,2650.5,883.2,6875.75,210.63
2024-08-08,56.3,49.52,6632.4,5644.1,536.5,326.4,5845.1,4611.4,2682.95,265.59,1065.3,1350.25,4007.8,1451.8,3553.55,1164.6,2599.8,874.95,6819.5,202.36
2024-08-07,56.69,48.59,6707.4,5472.45,539.8,329.75,6016.7,4676.15,2680.85,265.67,1049.75,1377.7,4099.7,1441.75,3638.25,1172.45,2398.55,854.6,6844.45,204.59
2024-08-06,55.27,48.71,6413.15,5220.7,540.4,311.35,5896,4499.45,2632.95,249.08,1044.9,1335.35,4030.15,1443.55,3576.2,1166.85,2317.35,863.5,6696,195.72
2024-08-05,55.57,50.09,6457.8,5346.9,543.75,317.05,5897.05,4536.6,2678.95,256.29,1061.2,1346.85,4006.25,1465.7,3528,1172.6,2387.6,865.75,6777.8,197.54
2024-08-02,56.93,50.54,6751.5,5538.25,559.1,326.25,6080,4636.35,2749.65,262.34,1087.4,1385.1,4050.2,1493.8,3665.7,1196.55,2563.7,916.3,6911.05,215.03
2024-08-01,57.39,50.61,6775.05,5770.8,565.05,328.7,6286.15,4796.45,2828.4,234.09,1100.85,1390.65,4089.85,1505.5,3779.3,1210.1,2643.25,924,6942.95,213.27
2024-07-31,57.83,50.51,6858.2,5839,579.85,328.5,6305.5,4832.3,2907.8,229.45,1084.8,1416.6,4138.55,1491.55,3815,1214.9,2556.45,922.25,6984.5,216.51
2024-07-30,57.51,50.5,6681.75,5620.5,572.95,329.35,6313,4776.6,2922.1,227.13,1068.7,1417.85,4183.9,1470.35,3784.65,1209.45,2412.3,918.05,6925.6,216.8
2024-07-29,57.43,50.34,6583.55,5517.4,572.15,330.2,6313.45,4778.6,2933,226.89,1072.5,1433.4,4158.55,1481.35,3774.95,1212.7,2440.25,934.1,6930.2,210.07
2024-07-26,57.32,49.63,6548.5,5393.35,567.7,331.9,6343.7,4772.95,2887.8,224.62,1112.2,1410.95,4162.95,1514.4,3679.9,1207.2,2447.5,948.5,6961.6,210.55
2024-07-25,56.39,49.68,6427.45,5309.95,573.95,329.2,6321.7,4717.05,2811.4,219.31,1043.1,1363.65,4030,1449.15,3619.15,1197.9,2468.3,926.45,6869.7,211.03
2024-07-24,56.68,49.44,6322.25,5286.85,587.6,334.7,6334.1,4818.5,2805.5,223.49,1047.1,1388.9,3955.4,1455.2,3519.45,1223,2413.5,947.6,6938.05,209.76
2024-07-23,56.18,49.58,6206.65,5263.8,552.85,334.9,6179.35,4810.15,2821.35,217.91,1061.3,1395.65,4013.6,1465.7,3538.05,1226.75,2226.3,935.1,6994.15,194.81
2024-07-22,56.29,49.34,6289,5210.2,528.9,340.95,6076.2,4759,2804.75,221.66,1063.25,1403.35,4119.6,1465.4,3651.45,1241.15,2208.35,930.3,6964.25,194.29
2024-07-19,55.89,50.16,6349.85,5166.35,530.4,338.75,5983.75,4583.45,2749.3,218.89,1062.3,1426.7,4002.35,1461.75,3618.5,1248.65,2252.75,920.45,6980.55,200.82
2024-07-18,56.85,50.24,6552.25,5308.5,518.75,337,5997.6,4896.15,2819.45,220.62,1079.5,1449.85,4093.2,1483.65,3656.2,1250.3,2300.4,934.55,7034.4,188.49
2024-07-16,57.02,50.24,6629.2,5647.3,527.35,344.25,5896.9,4820.45,2756.75,217.49,1069.9,1408.2,4095.2,1466.5,3636.55,1239.9,2371.4,921,6998.2,194.06
2024-07-15,57.25,50.07,6667.85,5675.55,513.5,355.4,5916,4794.5,2731.05,229.15,1034.95,1413.5,4079.25,1437.6,3651.6,1229.95,2371.25,921.2,7017.8,202.48
2024-07-12,56.96,49.87,6581,5651.25,504.8,350.35,5977.65,4808.5,2703.95,222.47,1031.25,1380.7,4153.7,1433.25,3649.35,1232.9,2363.8,900.5,7065.55,194.4
2024-07-11,56.58,49.92,6619,5635.25,501.4,348.05,5563.5,4618.1,2698.05,217.14,1037.2,1404.8,4248.7,1437.95,3621.1,1238.45,2332.55,897.35,6957.45,186.41
2024-07-10,56.64,50.12,6358.3,5568,504.15,347.95,5669.1,4558.55,2732,211.37,1043,1421.05,4528.65,1445.05,3650.05,1243.2,2254.25,907.55,7119.45,185.99
2024-07-09,56.75,49.98,6454.15,5592.85,496.65,349.85,5760.65,4637.75,2925.5,212.56,1031.1,1403.5,4411.7,1435.55,3666.1,1248.25,2336.6,917.65,7016.8,193.22
2024-07-08,56.57,50.12,6546.6,5594.25,496.05,348.3,5855.45,4586.3,2851.35,207.93,1030.25,1412.15,4329.25,1435.15,3632,1235.05,2380.35,926.4,7027,184.24
2024-07-05,56.73,50,6634.1,5619.9,495.05,352.75,5870.15,4771.25,2880.6,207.57,1027.5,1431.6,4231.8,1429.7,3627.15,1233.4,2405.35,913.8,7054.45,189.05
2024-07-04,56.68,49.95,6661.45,5597.45,490.35,350.85,5898.7,4750.9,2902.8,207.44,1029.6,1421.7,4326.9,1423.05,3573.3,1233,2457.35,917.8,7075.85,184.3
2024-07-03,56.15,49.62,6711.7,5494.1,486.75,351.3,5680.9,4593.4,2877.95,208.44,1016.85,1435.3,4201.35,1419.85,3614.35,1201.6,2457.75,922.55,7096.15,185.75
2024-07-02,55.8,49.62,6628.1,5535.9,495.75,351,5653.75,4501.75,2865.15,209.09,1019.75,1400.25,4114.25,1418.95,3626.5,1190.6,2487.1,913.1,7057.75,188.94
2024-07-01,56.14,49.22,6735.95,5515.65,497.8,352.8,5518.4,4496.15,2875.85,203.97,1054.9,1434.6,4235.1,1454,3526.55,1211.85,2574.1,955.8,7072.95,188.52
2024-06-28,55.65,49.2,6739.5,5479.85,502.35,358.15,5458.8,4241.45,2866.65,200.56,1042.9,1423.5,4259.25,1444.05,3548.45,1199.6,2582.55,940.65,7001.4,173.44
2024-06-27,55.47,49.17,6989.25,5329,473.85,353.6,5439,4031.6,2888.95,200.15,1091.2,1438.1,4203.8,1475.8,3564.4,1219.9,2553.8,920.75,6997.55,173.94
2024-06-26,55.25,48.96,7180.35,5363.8,456.6,356.25,5325.35,3950.9,2851.5,197.25,1079.75,1430.25,4232.75,1459.5,3602.95,1218,2541.1,879.45,7089.9,176.85
2024-06-25,55.01,48.85,7227.6,5338.8,438.25,359.05,5350.65,3974.2,2909.4,202.27,1021.4,1431.35,4205.7,1414.95,3587.8,1197.95,2520.55,893.45,7106.05,177.81
2024-06-24,55.12,48.51,7260.6,5395.75,445.4,355.35,5351.65,3968.1,2915.8,198.92,1030.95,1434.75,4288.15,1419.8,3531.6,1170.1,2497.95,897.85,7250.7,180.04
2024-06-21,54.48,48.57,7091.55,5266.35,451.2,360.9,5383.4,3944.45,2839.95,193.95,1019.05,1401.55,3983.25,1416.05,3535,1158.65,2560.2,928.25,7120.6,178.24
2024-06-20,54.74,48.51,6956.45,5337.15,431.1,365.55,5315.95,3898.35,2871.2,197.05,1000.75,1438.7,4213.4,1381.15,3594.45,1156.8,2639.45,934.8,7230.55,177.58
2024-06-19,54.69,48.71,7002.7,5356.8,423.9,358.3,5395.15,3842.55,2933.85,198.49,1023.2,1450.65,4357.85,1392.35,3589.95,1144.45,2709.25,899.95,7244.8,165.59
2024-06-18,55.01,48.4,7110.25,5357.6,424.3,363.2,5273.1,3847.55,2961.9,188.61,1048.5,1454.15,4363.25,1428.35,3689.2,1122.85,2738.35,903.05,7289.7,170.21
2024-06-14,54.25,48.16,7079.9,5245.55,399.75,357,5201.75,3772.8,2928.6,186.24,1048.7,1447,4307,1427.4,3687.8,1105.65,2758.9,927.9,7268,172.11
2024-06-13,53.84,47.91,7047.2,5023.85,398.6,360.8,5273.25,3790.7,2861.7,184.94,1047.7,1436.1,4237,1425.75,3703.65,1107.35,2736.2,890.05,7231.05,169.59
2024-06-12,53.21,47.66,7002,5028.05,403.15,360.95,5179.2,3770.5,2787.55,179.65,1060.15,1359.05,4085.45,1438.4,3630.3,1119.55,2702.85,870.5,7120.25,167.03
2024-06-11,52.8,47.54,6997.9,4906.6,408.7,350.25,5175.85,3733.85,2835.55,184.02,1047.25,1332.3,4064.55,1427.25,3598.7,1118.2,2672.4,802.5,7087.65,167.6
2024-06-10,52.46,47.42,6798.9,4969.45,408.5,350.35,5220.15,3745.5,2807.55,182.16,1043.1,1359.95,3959.55,1426.05,3543.75,1123.8,2660.7,811.75,7140.15,166.6
2024-06-07,52.55,46.66,6846.45,4964.6,407.4,353.15,5431.1,3850.25,2857.45,184,1029.85,1337.85,3930.75,1425.25,3532.5,1121.7,2681.8,827.1,7120,164.25
2024-06-06,51.62,45.96,6858.75,4878.45,399.7,349.4,5212.65,3694.35,2699.85,183.65,990.2,1335.7,3861.5,1370.6,3482.55,1110.4,2701.15,830.1,6932.2,159.1
2024-06-05,50.46,44.42,6788.45,4903.8,402.45,345.6,5129.1,3566.95,2740.95,183.8,962.75,1288.5,3714.8,1344.35,3409,1108.65,2662.65,822.25,6878.9,156.6
2024-06-04,48.54,47.7,6456.2,4538.15,379.45,332.95,4966.95,3351.85,2572.9,172,953.35,1231.4,3768.15,1299.7,3403.2,1071.45,2557,780.75,6726.2,144.1
2024-06-03,51.73,46.26,6929.15,4662.2,390.9,356.1,5016.6,3425.85,2634,175.45,1026.15,1288.65,3835.3,1391.1,3897.15,1160,2707.9,765.2,6947.6,165.85
2024-05-31,50.28,46.2,6741.65,4559.15,390,344.35,4971,3410.5,2506.25,179.15,986.75,1241.1,3576.85,1372.75,3669.3,1121.05,2693.85,751.8,6944.35,160.9
2024-05-30,50.55,46.7,6714.1,4651.35,384.65,347.75,4997.05,3517.05,2493.5,180.6,1005.5,1212.85,3699.95,1377.15,3634.7,1113.7,2554.8,780.7,7194.85,157.2
2024-05-29,51.05,46.97,6747.75,4672.05,395.15,349.2,5141.55,3649.85,2533.65,183.35,987.05,1240.4,3721,1377.1,3634.8,1102,2637.2,789,7290.2,167.5
2024-05-28,51.49,47.24,6706.6,4615.9,403.1,356.85,5146.25,3690.65,2552.8,181.6,989.75,1259.7,3806,1371.05,3658.2,1126.95,2702.55,791.95,7319.9,170.9
2024-05-27,52.05,47.26,6839.45,4682,406.35,360.05,5263.6,3736.7,2549.1,183.65,992.05,1270,3807.3,1384.35,3652,1129.8,2703.5,804.2,7316.8,169.45
2024-05-24,51.82,47.27,6684.15,4715.4,401.75,365.4,5105.45,3555.2,2579.75,182.9,990.45,1260.95,3825.2,1388.5,3625.9,1131.95,2730.1,789.4,7374.95,166.7
2024-05-23,51.86,46.85,6642.15,4698.55,403.75,367.75,5067.05,3568.4,2609.2,186.8,974.95,1279.25,3824.65,1374.05,3585.4,1134.5,2613.95,803.05,7416.6,168.05
2024-05-22,51.12,46.75,6561.8,4646.95,399.55,357.65,4910.35,3499.3,2521.05,185.5,952.3,1269.75,3699.75,1347.9,3460.85,1111.1,2655.85,838.3,7211.6,169
2024-05-21,51.24,46.54,6693.55,4667.3,401.65,357.75,4790.15,3513.9,2522.65,189.1,949.75,1292.45,3679.85,1344.3,3440.95,1120.95,2726.3,835,7238.9,171.75
2024-05-18,51.28,46.29,6496.25,4643,413,362.2,4729.6,3527.3,2503.7,194.5,959.75,1281.85,3799,1347.75,3464.2,1130.75,2794.25,847.2,7314.95,178.25
2024-05-17,51.28,45.93,6490.95,4634.55,414.95,357.2,4712.6,3540.15,2514.6,194.85,952.7,1285,3804.85,1344.45,3450.75,1130.5,2783,841.8,7359,174.05
2024-05-16,50.95,45.63,6470.3,4596.65,410.95,355.05,4680.95,3528.45,2371.75,195.2,960,1262,3765.1,1345.1,3460.6,1131.05,2818.35,849.05,7299.6,170.1
2024-05-15,50.37,45.29,6466.9,4527,409,353.85,4614.95,3481.45,2302.3,192,940,1231.35,3786.8,1309.9,3411.3,1124.35,2840.9,829.5,7222.25,169.4
2024-05-14,49.79,45.24,6323.55,4540.35,397.65,352.45,4559.35,3424,2269.9,187.3,915.2,1252.05,3757.55,1284.3,3379.45,1120.55,2682.65,814.9,7088.15,177
2024-05-13,49.71,45,6430.9,4465.7,399.85,341.35,4534.85,3396.9,2184.25,194.3,913.25,1282.6,3935.1,1285.95,3293.85,1128,2597.65,800.55,7069,165.9
2024-05-10,49.82,45.69,6155.65,4471.4,410.85,347.85,4465.3,3367.5,2193.05,201.3,938.25,1272.65,4069.95,1301.15,3271.45,1117.05,2650,811.4,7127.4,171
2024-05-09,48.81,45.55,5803.5,4407.95,397.45,345.4,4301.8,3357.55,2212.55,195.25,900.1,1222.5,3948.35,1275.45,3275.45,1115.7,2710.15,796.15,7151.45,171.5
2024-05-08,49.74,46.14,5921.55,4498.6,393.5,355.2,4409.55,3387.8,2182.4,195.45,919.6,1263.95,4010.55,1288.6,3486.85,1123,2819.4,804.1,7115.6,180.05
2024-05-07,49.47,46.31,5808.8,4503.95,389.6,356.25,4419.15,3361.9,2191.5,191.45,915.65,1306.35,4001.85,1286.15,3427.75,1131.9,2807.45,805.2,7137.85,178.95
2024-05-06,50.36,46.47,5901.55,4509.05,399.95,370.25,4413.05,3395.7,2224.95,195.7,907.15,1326,4013.4,1283.4,3463.3,1146.3,2845.2,831.35,7087.55,182.7
2024-05-03,50.16,46.36,5832.15,4523.65,406.4,375.9,4482.55,3366.85,2193,197.25,892.05,1309.7,3819.45,1277.4,3499.8,1142.05,2850.75,813.45,7111.75,191.3
2024-05-02,50.65,46.31,5792.5,4646.7,411.55,379.65,4985.7,3407.7,2185.15,195.45,928.25,1301.6,3791,1304.05,3599.5,1139.45,2858.75,814.9,7151.45,192.35
2024-04-30,50.17,45.94,5666.55,4409.9,414,377,5103.25,3368.6,2156.35,193.15,936.45,1193.3,3742.6,1322.3,3594.3,1150.4,2790.15,840.3,7051.9,192
2024-04-29,50.13,46.12,5639.95,4314.1,411.9,380.5,5184.2,3373.8,2062.05,193.6,942.8,1170.9,3707.6,1332.45,3634.3,1160.15,2771.25,838.1,7102.6,191.85
2024-04-26,50.01,45.94,5593.65,4304.85,418.65,381.75,5251,3397.45,2044.9,188.1,943.1,1171.7,3624,1326,3605.2,1107.9,3210.35,803.2,7103.7,193.1
2024-04-25,49.86,45.78,5633.1,4323.15,417.85,382.3,5210.5,3430.35,2096.85,184.7,940.5,1155.35,3573.85,1338.7,3652.3,1113.75,3147.55,803.45,7093.9,199.35
2024-04-24,49.72,45.62,5593.8,4221.75,421.55,381.85,5192.65,3466.4,2058.45,184.4,940.75,1168.8,3607.4,1336.4,3634.85,1096.75,3129.95,811,7030.15,203.1
2024-04-23,49.76,45.2,5497.25,4158.3,414.55,387.95,5217.15,3529.05,2062.6,187.45,946.1,1143.25,3581.7,1342.35,3610.15,1090.25,3199.85,760.6,7395.2,204.3
2024-04-22,49.23,45.08,5433.65,4168.6,402.15,382.7,5100.05,3508.5,2090.65,193.35,909.8,1140,3547.25,1297.55,3612.7,1086.65,2851.3,758.05,7436.65,201.5
2024-04-19,49.01,45.15,5290.05,4158.95,408.15,370.1,5118.15,3884.7,2082.9,189.2,899.5,1128.15,3496.45,1289,3518.35,1067.25,2768.55,772.85,7451,196.75
2024-04-18,49.05,45.24,5329.9,4087.1,402.2,378.4,5206.9,3843.9,2024.95,185.2,886.5,1118.8,3516.6,1265.75,3550.95,1055.45,2781.1,778.1,7493.35,188.4
2024-04-16,48.75,45.8,5267.55,3988.2,413.5,361.85,5209.9,3858.25,2031.3,186.45,832.45,1130,3521.6,1216.45,3543.45,1067.05,2835.75,817.95,7530,189.55
2024-04-15,48.93,46.21,5313.85,3969.2,418.9,354.3,5396.2,3952.75,2053.45,188.3,832.85,1161.7,3489.9,1224.55,3600.8,1078.35,2784.25,833.35,7525.75,193.7
2024-04-12,49.71,46.08,5302.35,4053.85,427.55,372.2,5616.25,3977.95,2070.95,192.1,823.8,1177.6,3525.95,1225.55,3679.25,1104.4,2828.95,870.45,7753.75,190.65
2024-04-10,49.89,46.12,5248.4,4021.15,417.6,370.45,5702.45,3958.75,2076.2,196.9,822.45,1191.8,3567.75,1229.4,3753.2,1109.4,2863.5,864.35,7846.75,189.8
2024-04-09,49.66,45.89,5261.4,3902.35,425.45,367.7,5711.65,3956.85,2090.9,193.7,802.45,1210.1,3492.1,1204.45,3785.25,1107.05,2745.7,828.4,7900.05,192.4
2024-04-08,49.74,45.78,5281.4,3931.85,433.35,369.25,5682.2,3903.8,2078.1,191.8,804.05,1203.05,3549.75,1204.7,3807.85,1087.15,2801.7,820.55,7922.45,187.75
2024-04-05,49.97,45.62,5316.6,3932.6,430.9,373.2,5782.9,3996.75,2013.3,190.5,784,1217.65,3613.5,1191,3743.1,1083.4,2875.6,804.9,8041.55,191
